Name,ID,LON,LAT
09JXK,8132,-127.43033994400,-27.60884533280
09JXL,8133,-127.44291265000,-26.70617764960
09JXM,8134,-127.45490699800,-25.80338970090
09JXN,8135,-127.46633534600,-24.90102617190
09JYF,8136,-126.32525333600,-31.19963824370
09JYG,8137,-126.35005827000,-30.29863434940
09JYH,8138,-126.37378069800,-29.39694748830
09JYJ,8139,-126.39644600300,-28.49512162450
09JYK,8140,-126.41807952000,-27.59370112460
09JYL,8141,-126.43874281700,-26.69160718630
09JYM,8142,-126.45845597100,-25.78938424840
09JYN,8143,-126.47723923700,-24.88757713810
09JZM,8144,-125.46232508200,-25.76855579420
09JZN,8145,-125.48843843900,-24.86757594690
09KTA,8146,-131.31059032300,-17.66689762600
09KTB,8147,-131.29939796600,-16.76407168190
09KTP,8148,-131.40919466800,-23.98663991140
09KTQ,8149,-131.39280097600,-23.08398692580
09KTR,8150,-131.37722104300,-22.18176176650
09KTS,8151,-131.36241302900,-21.27888507270
09KTT,8152,-131.34836486200,-20.37590218780
09KTU,8153,-131.33506404800,-19.47335878280
09KTV,8154,-131.32247569300,-18.57017534370
09KUA,8155,-130.36802983300,-17.67570585140
09KUB,8156,-130.36139854500,-16.77240325580
09KUP,8157,-130.42645426000,-23.99893331280
09KUQ,8158,-130.41674039800,-23.09576422600
09KUR,8159,-130.40750885600,-22.19302991110
09KUS,8160,-130.39873482500,-21.28965002500
09KUT,8161,-130.39041113000,-20.38616986010
09KUU,8162,-130.38253035000,-19.48313503760
09KUV,8163,-130.37507179400,-18.57946512280
09KVA,8164,-129.42562842900,-17.68000016820
09KVB,8165,-129.42356456600,-16.77646517240
09KVP,8166,-129.44381238400,-24.00492697590
09KVQ,8167,-129.44078899500,-23.10150622910
09KVR,8168,-129.43791574700,-22.19852364730
09KVS,8169,-129.43518491500,-21.29489840550
09KVT,8170,-129.43259426300,-20.39117577070
09KVU,8171,-129.43014147800,-19.48790134100
09KVV,8172,-129.42782011900,-18.58399423090
09KWA,8173,-128.48253488200,-17.67978013010
09KWB,8174,-128.48504401600,-16.77625704320
09KWP,8175,-128.46042783900,-24.00461986190
09KWQ,8176,-128.46410350400,-23.10121201050
09KWR,8177,-128.46759663600,-22.19824215060
09KWS,8178,-128.47091662900,-21.29462948040
09KWT,8179,-128.47406620100,-20.39091927060
09KWU,8180,-128.47704816200,-19.48765711750
09KWV,8181,-128.47987034500,-18.58376216270
09KXA,8182,-127.53959521100,-17.67504209330
09KXB,8183,-127.54667389700,-16.77177541840
09KXP,8184,-127.47722925400,-23.99800690500
09KXQ,8185,-127.48759842000,-23.09487671300
09KXR,8186,-127.49745273700,-22.19218076940
09KXS,8187,-127.50681869200,-21.28883880690
09KXT,8188,-127.51570393700,-20.38539611660
09KXU,8189,-127.52411639600,-19.48239832910
09KXV,8190,-127.53207815100,-18.57876507520
09KYA,8191,-126.59765482200,-17.66579913560
09KYB,8192,-126.60929061900,-16.76303263300
09KYP,8193,-126.49514443400,-23.98510681550
09KYQ,8194,-126.51218745300,-23.08251818720
09KYR,8195,-126.52838451100,-22.18035651730
09KYS,8196,-126.54377910200,-21.27754257190
09KYT,8197,-126.55838377100,-20.37462169890
09KYU,8198,-126.57221150300,-19.47213957550
09KYV,8199,-126.58529857100,-18.56901680110
09KZA,8200,-125.65586227300,-17.65205219860
09KZB,8201,-125.67204197900,-16.75002951190
09KZP,8202,-125.51333172400,-23.96592180310
09KZQ,8203,-125.53702692800,-23.06413840440
09KZR,8204,-125.55954651200,-22.16277114980
09KZS,8205,-125.58095086200,-21.26074233860
09KZT,8206,-125.60125734600,-20.35859739710
09KZU,8207,-125.62048395200,-19.45688207870
09KZV,8208,-125.63868104900,-18.55451841670
09LTC,8209,-131.28886983900,-15.86061786610
09LTD,8210,-131.27899859300,-14.95708231010
09LTE,8211,-131.26977632700,-14.05401140230
09LTF,8212,-131.26117971700,-13.15032538970
09LTG,8213,-131.25320317800,-12.24657073370
09LTH,8214,-131.24584053900,-11.34329411220
09LTJ,8215,-131.23907343100,-10.43941568610
09LTK,8216,-131.23289776300,-9.53548219265
09LTL,8217,-131.22730883600,-8.63204054923
09LUC,8218,-130.35516086500,-15.86847682200
09LUD,8219,-130.34931242500,-14.96447268690
09LUE,8220,-130.34384853500,-14.06093723970
09LUF,8221,-130.33875536700,-13.15678990450
09LUG,8222,-130.33402960300,-12.25257716170
09LUH,8223,-130.32966757900,-11.34884571090
09LUJ,8224,-130.32565840400,-10.44451492120
09LUK,8225,-130.32199965000,-9.54013156532
09LUL,8226,-130.31868852500,-8.63624259372
09LVC,8227,-129.42162321500,-15.87230830990
09LVD,8228,-129.41980301600,-14.96807571540
09LVE,8229,-129.41810250600,-14.06431378210
09LVF,8230,-129.41651738100,-13.15994152920
09LVG,8231,-129.41504660600,-12.25550544870
09LVH,8232,-129.41368904200,-11.35155225110
09LVJ,8233,-129.41244129600,-10.44700091810
09LVK,8234,-129.41130261100,-9.54239823909
09LVL,8235,-129.41027212100,-8.63829118009
09LWC,8236,-128.48740420500,-15.87211198790
09LWD,8237,-128.48961710700,-14.96789109900
09LWE,8238,-128.49168449700,-14.06414077050
09LWF,8239,-128.49361160800,-13.15978004240
09LWG,8240,-128.49539969800,-12.25535540670
09LWH,8241,-128.49705015400,-11.35141357120
09LWJ,8242,-128.49856709800,-10.44687353810
09LWK,8243,-128.49995145100,-9.54228209704
09LWL,8244,-128.50120426900,-8.63818621302
09LXC,8245,-127.55333242600,-15.86788460140
09LXD,8246,-127.55957545600,-14.96391577630
09LXE,8247,-127.56540799500,-14.06041533700
09LXF,8248,-127.57084480200,-13.15630276520
09LXG,8249,-127.57588942100,-12.25212454280
09LXH,8250,-127.58054576000,-11.34842736690
09LXJ,8251,-127.58482544200,-10.44413066610
09LXK,8252,-127.58873106300,-9.53978121013
09LXL,8253,-127.59226560000,-8.63592594692
09LYC,8254,-126.62023588100,-15.85963775530
09LYD,8255,-126.63049825100,-14.95616063360
09LYE,8256,-126.64008593500,-14.05314765830
09LYF,8257,-126.64902318100,-13.14951917720
09LYG,8258,-126.65731579500,-12.24582164960
09LYH,8259,-126.66497018900,-11.34260175030
09LYJ,8260,-126.67200545800,-10.43877973860
09LYK,8261,-126.67842585400,-9.53490234936
09LYL,8262,-126.68423626300,-8.63151649359
09LZC,8263,-125.68726172600,-15.84737216900
09LZD,8264,-125.70153209100,-14.94462629600
09LZE,8265,-125.71486445300,-14.04233827590
09LZF,8266,-125.72729248700,-13.13942974340
09LZG,8267,-125.73882423700,-12.23644712470
09LZH,8268,-125.74946858700,-11.33393706020
09LZJ,8269,-125.75925206800,-10.43082104520
09LZK,8270,-125.76818056600,-9.52764575755
09LZL,8271,-125.77626085200,-8.62495805537
09MTM,8272,-131.22229285400,-7.72801084722
09MTN,8273,-131.21784702200,-6.82394004979
09MTP,8274,-131.21396792400,-5.92037525052
09MTQ,8275,-131.21064605700,-5.01623649672
09MTR,8276,-131.20787978800,-4.11207091344
09MTS,8277,-131.20566685000,-3.20842571927
09MTT,8278,-131.20400184900,-2.30422092645
09MTU,8279,-131.20288422700,-1.40000376886
09MTV,8280,-131.20231278300,-0.49632152352
09MUM,8281,-130.31571685100,-7.73176733070
09MUN,8282,-130.31308296900,-6.82725278529
09MUP,8283,-130.31078485000,-5.92324609693
09MUQ,8284,-130.30881686300,-5.01866656021
09MUR,8285,-130.30717803400,-4.11406135505
09MUS,8286,-130.30586701900,-3.20997774857
09MUT,8287,-130.30488062200,-2.30533501740
09MUU,8288,-130.30421850900,-1.40068045024
09MUV,8289,-130.30387996900,-0.49656137631
09MVM,8290,-129.40934727600,-7.73359869482
09MVN,8291,-129.40852756000,-6.82886781120
09MVP,8292,-129.40781234200,-5.92464569025
09MVQ,8293,-129.40719986600,-5.01985126233
09MVR,8294,-129.40668983300,-4.11503173253
09MVS,8295,-129.40628182200,-3.21073439228
09MVT,8296,-129.40597483900,-2.30587815575
09MVU,8297,-129.40576877700,-1.40101034405
09MVV,8298,-129.40566341800,-0.49667830886
09MWM,8299,-128.50232864700,-7.73350485776
09MWN,8300,-128.50332521600,-6.82878505918
09MWP,8301,-128.50419474100,-5.92457397741
09MWQ,8302,-128.50493935700,-5.01979055899
09MWR,8303,-128.50555942800,-4.11498201171
09MWS,8304,-128.50605546700,-3.21069562250
09MWT,8305,-128.50642868300,-2.30585032623
09MWU,8306,-128.50667920100,-1.40099344039
09MWV,8307,-128.50680729300,-0.49667231757
09MXM,8308,-127.59543778300,-7.73148426009
09MXN,8309,-127.59824938400,-6.82700315417
09MXP,8310,-127.60070256700,-5.92302976411
09MXQ,8311,-127.60280334400,-5.01848344206
09MXR,8312,-127.60455275200,-4.11391136612
09MXS,8313,-127.60595222700,-3.20986079624
09MXT,8314,-127.60700518100,-2.30525106478
09MXU,8315,-127.60771197100,-1.40062945868
09MXV,8316,-127.60807335400,-0.49654330173
09MYM,8317,-126.68945102400,-7.72754235799
09MYN,8318,-126.69407304400,-6.82352690214
09MYP,8319,-126.69810587200,-5.92001721332
09MYQ,8320,-126.70155938600,-5.01593343148
09MYR,8321,-126.70443528500,-4.11182267538
09MYS,8322,-126.70673592400,-3.20823215819
09MYT,8323,-126.70846691100,-2.30408198210
09MYU,8324,-126.70962882700,-1.39991937738
09MYV,8325,-126.71022291800,-0.49629161027
09MZM,8326,-125.78351285000,-7.72167932054
09MZN,8327,-125.78994058300,-6.81835644160
09MZP,8328,-125.79554897300,-5.91553643836
09MZQ,8329,-125.80035174500,-5.01214061360
09MZR,8330,-125.80435124900,-4.10871601233
09MZS,8331,-125.80755075100,-3.20580976051
09MZT,8332,-125.80995804300,-2.30234311504
09MZU,8333,-125.81157392900,-1.39886321626
09MZV,8334,-125.81240013700,-0.49591724858
09NTA,8335,-131.20228613000,0.40790581260
09NTB,8336,-131.20280474000,1.31213095708
09NTC,8337,-131.20386845000,2.21580663827
09NTD,8338,-131.20547984800,3.12001285471
09NTE,8339,-131.20764044700,4.02420234196
09NTF,8340,-131.21035112300,4.92782789044
09NTG,8341,-131.21361849200,5.83196947891
09NTH,8342,-131.21744515500,6.73607992475
09NTJ,8343,-131.22183308500,7.63961213979
09NUA,8344,-130.30386417800,0.40810293590
09NUB,8345,-130.30417141800,1.31276514999
09NUC,8346,-130.30480159200,2.21687793947
09NUD,8347,-130.30575623300,3.12152203222
09NUE,8348,-130.30703624000,4.02615011434
09NUF,8349,-130.30864213400,4.93021491958
09NUG,8350,-130.31057783500,5.83479716865
09NUH,8351,-130.31284488800,6.73934962588
09NUJ,8352,-130.31544446600,7.64332515723
09NVA,8353,-129.40565850300,0.40819903656
09NVB,8354,-129.40575412200,1.31307433062
09NVC,8355,-129.40595024200,2.21740021715
09NVD,8356,-129.40624734400,3.12225778467
09NVE,8357,-129.40664570500,4.02709968960
09NVF,8358,-129.40714548800,4.93137864231
09NVG,8359,-129.40774791400,5.83617572233
09NVH,8360,-129.40845346400,6.74094367151
09NVJ,8361,-129.40926250400,7.64513533063
09NWA,8362,-128.50681326700,0.40819411277
09NWB,8363,-128.50669701900,1.31305848906
09NWC,8364,-128.50645858500,2.21737345602
09NWD,8365,-128.50609738500,3.12222008509
09NWE,8366,-128.50561307700,4.02705103448
09NWF,8367,-128.50500546700,4.93131901456
09NWG,8368,-128.50427306800,5.83610508598
09NWH,8369,-128.50341529600,6.74086199329
09NWJ,8370,-128.50243170900,7.64504257905
09NXA,8371,-127.60809020900,0.40808808090
09NXB,8372,-127.60776223800,1.31271736092
09NXC,8373,-127.60708954300,2.21679721092
09NXD,8374,-127.60607048800,3.12140830845
09NXE,8375,-127.60470411300,4.02600333958
09NXF,8376,-127.60298986200,4.93003504528
09NXG,8377,-127.60092355000,5.83458408779
09NXH,8378,-127.59850352800,6.73910323682
09NXJ,8379,-127.59572854700,7.64304536195
09NYA,8380,-126.71025062800,0.40788122784
09NYB,8381,-126.70971146300,1.31205186350
09NYC,8382,-126.70860559700,2.21567303049
09NYD,8383,-126.70693033600,3.11982463650
09NYE,8384,-126.70468411100,4.02395942519
09NYF,8385,-126.70186600700,4.92753019147
09NYG,8386,-126.69846915100,5.83161682416
09NYH,8387,-126.69449083600,6.73567214425
09NYJ,8388,-126.68992901300,7.63914907167
09NZA,8389,-125.81243867300,0.40757355807
09NZB,8390,-125.81168885200,1.31106201750
09NZC,8391,-125.81015091400,2.21400094978
09NZD,8392,-125.80782112100,3.11746912050
09NZE,8393,-125.80469729100,4.02091935784
09NZF,8394,-125.80077816200,4.92380454125
09NZG,8395,-125.79605418100,5.82720340661
09NZH,8396,-125.79052159900,6.73056885137
09NZJ,8397,-125.78417757600,7.63335387368
09PTK,8398,-131.22679305100,8.54364606771
09PTL,8399,-131.23232883800,9.44763466261
09PTM,8400,-131.23844361700,10.35103102250
09PTN,8401,-131.24515252300,11.25491503520
09PTP,8402,-131.25246067500,12.15873985280
09PTQ,8403,-131.26037259100,13.06195881410
09PTR,8404,-131.26890808500,13.96565173440
09PTS,8405,-131.27807381700,14.86927201650
09PTT,8406,-131.28787587200,15.77227329520
09PUK,8407,-130.31838295200,8.54780445821
09PUL,8408,-130.32166259400,9.45224044154
09PUM,8409,-130.32528527100,10.35608616380
09PUN,8410,-130.32925996200,11.26042228560
09PUP,8411,-130.33358970300,12.16470192720
09PUQ,8412,-130.33827717800,13.06837839790
09PUR,8413,-130.34333413300,13.97253231340
09PUS,8414,-130.34876452400,14.87661706200
09PUT,8415,-130.35457196400,15.78008625980
09PVK,8416,-129.41017702000,8.54983176303
09PVL,8417,-129.41119771300,9.45448586163
09PVM,8418,-129.41232516800,10.35855066240
09PVN,8419,-129.41356218200,11.26310720340
09PVP,8420,-129.41490970000,12.16760859090
09PVQ,8421,-129.41636855600,13.07150811780
09PVR,8422,-129.41794241000,13.97588679000
09PVS,8423,-129.41963249400,14.88019798880
09PVT,8424,-129.42143993200,15.78389532300
09PWK,8425,-128.50131988800,8.54972788683
09PWL,8426,-128.50007898100,9.45437080867
09PWM,8427,-128.49870827900,10.35842438500
09PWN,8428,-128.49720438300,11.26296963140
09PWP,8429,-128.49556614300,12.16745965680
09PWQ,8430,-128.49379254100,13.07134775340
09PWR,8431,-128.49187913200,13.97571490980
09PWS,8432,-128.48982441900,14.88001450560
09PWT,8433,-128.48762703100,15.78370015030
09PXK,8434,-127.59259179200,8.54749110203
09PXL,8435,-127.58909086100,9.45189337068
09PXM,8436,-127.58522375100,10.35570523080
09PXN,8437,-127.58098087800,11.26000728350
09PXP,8438,-127.57635900200,12.16425265100
09PXQ,8439,-127.57135525700,13.06789464540
09PXR,8440,-127.56595710400,13.97201382190
09PXS,8441,-127.56016032400,14.87606356800
09PXT,8442,-127.55396105900,15.77949750420
09PYK,8443,-126.68477248800,8.54312745567
09PYL,8444,-126.67901732400,9.44706025483
09PYM,8445,-126.67266023000,10.35040057430
09PYN,8446,-126.66568546800,11.25422820410
09PYP,8447,-126.65808772000,12.15799630050
09PYQ,8448,-126.64986228900,13.06115820530
09PYR,8449,-126.64098857900,13.96479363460
09PYS,8450,-126.63145966900,14.86835599400
09PYT,8451,-126.62126923200,15.77129891930
09PZK,8452,-125.77700656100,8.53663714919
09PZL,8453,-125.76900309500,9.43987170032
09PZM,8454,-125.76016262000,10.34251069790
09PZN,8455,-125.75046327500,11.24563272950
09PZP,8456,-125.73989768700,12.14869099640
09PZQ,8457,-125.72845935000,13.05113889160
09PZR,8458,-125.71611965200,13.95405488310
09PZS,8459,-125.70286900400,14.85689240070
09PZT,8460,-125.68869864600,15.75910510520
09QTA,8461,-131.32128280300,18.48185654010
09QTB,8462,-131.33380166000,19.38504937800
09QTC,8463,-131.34703939600,20.28814428510
09QTD,8464,-131.36100621300,21.19059562750
09QTE,8465,-131.37573899700,22.09348287390
09QTF,8466,-131.39125110800,22.99626047590
09QTG,8467,-131.40755551400,23.89838322220
09QTU,8468,-131.29833915600,16.67573529210
09QTV,8469,-131.30947214900,17.57911171480
09QUA,8470,-130.37436501500,18.49109902030
09QUB,8471,-130.38178238500,19.39477783830
09QUC,8472,-130.38962578300,20.29836393350
09QUD,8473,-130.39790126700,21.20131169990
09QUE,8474,-130.40663071100,22.10470154500
09QUF,8475,-130.41582205200,23.00798797990
09QUG,8476,-130.42548299400,23.91062585690
09QUU,8477,-130.36077122100,16.68402046640
09QUV,8478,-130.36736733100,17.58787339310
09QVA,8479,-129.42760014500,18.49560506710
09QVB,8480,-129.42990868500,19.39952083760
09QVC,8481,-129.43234983400,20.30334642860
09QVD,8482,-129.43492548000,21.20653624740
09QVE,8483,-129.43764243200,22.11017115880
09QVF,8484,-129.44050316700,23.01370570310
09QVG,8485,-129.44351008100,23.91659476340
09QVU,8486,-129.42336932300,16.68805976050
09QVV,8487,-129.42542223700,17.59214501460
09QWA,8488,-128.48013777600,18.49537418060
09QWB,8489,-128.47733117900,19.39927781020
09QWC,8490,-128.47436336500,20.30309112820
09QWD,8491,-128.47123203800,21.20626854360
09QWE,8492,-128.46792891800,22.10989089760
09QWF,8493,-128.46445099900,23.01341272910
09QWG,8494,-128.46079536200,23.91628891750
09QWU,8495,-128.48528138100,16.68785279060
09QWV,8496,-128.48278555800,17.59192614030
09QXA,8497,-127.53283261400,18.49040253760
09QXB,8498,-127.52491482200,19.39404473170
09QXC,8499,-127.51654226800,20.29759380990
09QXD,8500,-127.50770848500,21.20050416440
09QXE,8501,-127.49839012600,22.10385613290
09QXF,8502,-127.48857871800,23.00710422060
09QXG,8503,-127.47826604100,23.90970327390
09QXU,8504,-127.54734354700,16.68339612640
09QXV,8505,-127.54030241200,17.58721314330
09QYA,8506,-126.58653872100,18.48070389530
09QYB,8507,-126.57352390300,19.38383612960
09QYC,8508,-126.55976174500,20.28686978480
09QYD,8509,-126.54524164500,21.18925922140
09QYE,8510,-126.52992526300,22.09208379500
09QYF,8511,-126.51379871000,22.99479794540
09QYG,8512,-126.49684851200,23.89685645760
09QYU,8513,-126.61039138100,16.67470202860
09QYV,8514,-126.59881729700,17.57801902870
09QZA,8515,-125.64040545000,18.46627931820
09QZB,8516,-125.62230878100,19.36865321190
09QZC,8517,-125.60317331700,20.27092041800
09QZD,8518,-125.58298437900,21.17253525690
09QZE,8519,-125.56168872300,22.07457561900
09QZF,8520,-125.53926711600,22.97649585500
09QZG,8521,-125.51570090600,23.87775065390
09QZU,8522,-125.67357261400,16.66177131360
09QZV,8523,-125.65747869400,17.56434472720
09RTH,8524,-131.42469633900,24.80093041880
09RTJ,8525,-131.44269026900,25.70335694350
09RTK,8526,-131.46155370600,26.60511804000
09RTL,8527,-131.48133916800,27.50729281740
09RTM,8528,-131.50206749300,28.40933660410
09RTN,8529,-131.52375941100,29.31070512220
09RTP,8530,-131.54647729500,30.21247724800
09RTQ,8531,-131.57024724200,31.11410877650
09RUH,8532,-130.43563970700,24.81369548590
09RUJ,8533,-130.44630210200,25.71665184610
09RUK,8534,-130.45747992800,26.61895028480
09RUL,8535,-130.46920433400,27.52167100380
09RUM,8536,-130.48148770500,28.42426948420
09RUN,8537,-130.49434236000,29.32620160300
09RUP,8538,-130.50780530200,30.22854743420
09RUQ,8539,-130.52189204200,31.13076299140
09RVH,8540,-129.44667132700,24.81991914250
09RVJ,8541,-129.44998999300,25.72313386710
09RVK,8542,-129.45346911500,26.62569433590
09RVL,8543,-129.45711839600,27.52868128480
09RVM,8544,-129.46094169500,28.43155026690
09RVN,8545,-129.46494285100,29.33375723830
09RVP,8546,-129.46913339000,30.23638285850
09RVQ,8547,-129.47351814400,31.13888324630
09RWH,8548,-128.45695210000,24.81960024290
09RWJ,8549,-128.45291745700,25.72280172860
09RWK,8550,-128.44868774100,26.62534877050
09RWL,8551,-128.44425116100,27.52832207580
09RWM,8552,-128.43960302000,28.43117719760
09RWN,8553,-128.43473865500,29.33337008470
09RWP,8554,-128.42964405300,30.23598136690
09RWQ,8555,-128.42431333700,31.13846715780
09RXH,8556,-127.46742416200,24.81273353050
09RXJ,8557,-127.45604250200,25.71564995910
09RXK,8558,-127.44411065700,26.61790790040
09RXL,8559,-127.43159537900,27.52058747270
09RXM,8560,-127.41848345100,28.42314414640
09RXN,8561,-127.40476172600,29.32503378660
09RXP,8562,-127.39039070600,30.22733637660
09RXQ,8563,-127.37535384200,31.12950791560
09RYH,8564,-126.47902880000,24.79933851000
09RYJ,8565,-126.46032223500,25.70169896680
09RYK,8566,-126.44071176800,26.60339306110
09RYL,8567,-126.42014281400,27.50549976530
09RYM,8568,-126.39859371000,28.40747438870
09RYN,8569,-126.37604291900,29.30877263470
09RYP,8570,-126.35242560400,30.21047322850
09RYQ,8571,-126.32771464700,31.11203194060
09RZH,8572,-125.49092640800,24.77941762550
09RZJ,8573,-125.46491961400,25.68095148040
09STA,8574,-131.73745685700,36.51969916290
09STB,8575,-131.76990696000,37.41972510200
09STC,8576,-131.80385352100,38.32012823120
09STD,8577,-131.83934928000,39.22036570800
09STR,8578,-131.59509546900,32.01505591910
09STS,8579,-131.62109610600,32.91639727230
09STT,8580,-131.64828195600,33.81758910340
09STU,8581,-131.67668628500,34.71808811020
09STV,8582,-131.70639743300,35.61897255290
09SUA,8583,-130.62099498200,36.54010872720
09SUB,8584,-130.64022977900,37.44080896370
09SUC,8585,-130.66035233600,38.34190290170
09SUD,8586,-130.68139402300,39.24284824830
09SUR,8587,-130.53661816600,32.03230470910
09SUS,8588,-130.55202766000,32.93425251290
09SUT,8589,-130.56814002500,33.83606297320
09SUU,8590,-130.58497504200,34.73719309370
09SUV,8591,-130.60258514400,35.63872263270
09SVA,8592,-129.50436723000,36.55006065560
09SVB,8593,-129.51035501200,37.45108982080
09SVC,8594,-129.51661926400,38.35252075640
09SVD,8595,-129.52316976800,39.25381143730
09SVR,8596,-129.47810197400,32.04071494490
09SVS,8597,-129.48289857800,32.94295853040
09SVT,8598,-129.48791403800,33.84507071950
09SVU,8599,-129.49315451900,34.74650867070
09SVV,8600,-129.49863635400,35.64835287000
09SWA,8601,-128.38680900500,36.54955070040
09SWB,8602,-128.37952946400,37.45056300970
09SWC,8603,-128.37191381800,38.35197667380
09SWD,8604,-128.36395017100,39.25324965780
09SWR,8605,-128.41874060200,32.04028399610
09SWS,8606,-128.41290919100,32.94251242440
09SWT,8607,-128.40681171600,33.84460915150
09SWU,8608,-128.40044067700,34.74603132770
09SWV,8609,-128.39377622200,35.64785940120
09SXA,8610,-127.26956737600,36.53857058260
09SXB,8611,-127.24903554500,37.43921998930
09SXC,8612,-127.22755615000,38.34026185030
09SXD,8613,-127.20509571400,39.24115383300
09SXR,8614,-127.35963449600,32.03100481730
09SXS,8615,-127.34318572300,32.93290691040
09SXT,8616,-127.32598671000,33.83467074000
09SXU,8617,-127.30801634600,34.73575328900
09SXV,8618,-127.28921867200,35.63723420170
09SYA,8619,-126.15388763900,36.51715414710
09SYB,8620,-126.12015375600,37.41709602940
09SYC,8621,-126.08486437400,38.31741304490
09SYD,8622,-126.04796468900,39.21756228560
09SYR,8623,-126.30188280000,32.01290495300
09SYS,8624,-126.27485301600,32.91417069660
09SYT,8625,-126.24659120100,33.81528540270
09SYU,8626,-126.21706279100,34.71570572780
09SYV,8627,-126.18617596400,35.61650975050
09TTE,8628,-131.87644862300,40.11989512430
09TTF,8629,-131.91527905200,41.01979384800
09TTG,8630,-131.95590819400,41.91951941270
09TUE,8631,-130.70338720400,40.14310316930
09TUF,8632,-130.72640760200,41.04374698940
09TUG,8633,-130.75049546200,41.94423797610
09TUH,8634,-130.77569262600,42.84403485520
09TUJ,8635,-130.80209119200,43.74421667660
09TUK,8636,-130.82974326900,44.64424223980
09TUL,8637,-130.85870346600,45.54357079700
09TUM,8638,-130.88908498900,46.44328105970
09TUN,8639,-130.92095605000,47.34283231690
09TVE,8640,-129.53001662100,40.15442031160
09TVF,8641,-129.53718341400,41.05542766120
09TVG,8642,-129.54468270200,41.95629211470
09TVH,8643,-129.55252753700,42.85647277590
09TVJ,8644,-129.56074662100,43.75704981330
09TVK,8645,-129.56935621100,44.65748251130
09TVL,8646,-129.57837334800,45.55723063100
09TVM,8647,-129.58783332000,46.45737421760
09TVN,8648,-129.59775741500,47.35737320500
09TWE,8649,-128.35562625500,40.15384039190
09TWF,8650,-128.34691338700,41.05482911020
09TWG,8651,-128.33779630700,41.95567442250
09TWH,8652,-128.32825914800,42.85583541380
09TWJ,8653,-128.31826701800,43.75639219480
09TWK,8654,-128.30780015400,44.65680402500
09TWL,8655,-128.29683784400,45.55653064010
09TWM,8656,-128.28533718700,46.45665201530
09TWN,8657,-128.27327230900,47.35662805370
09TXE,8658,-127.18161970000,40.14135405800
09TXF,8659,-127.15704729400,41.04194170470
09TXG,8660,-127.13133554800,41.94237498370
09TXH,8661,-127.10443981100,42.84211256240
09TXJ,8662,-127.07626179500,43.74223331710
09TXK,8663,-127.04674589500,44.64219597370
09TXL,8664,-127.01583384000,45.54145970500
09TXM,8665,-126.98340481700,46.44110301950
09TXN,8666,-126.94938604300,47.34058510260
09TYE,8667,-126.00939819200,40.11700127050
09TYF,8668,-125.96903236800,41.01680712390
09TYG,8669,-125.92679694900,41.91643728860
09TYH,8670,-125.88261890700,42.81534962060
09TYJ,8671,-125.83633714400,43.71462059510
09TYK,8672,-125.78786072900,44.61370790820
09TYL,8673,-125.73709441000,45.51206964200
09TYM,8674,-125.68384027800,46.41078145040
09TYN,8675,-125.62797938400,47.30930113480
09UUA,8676,-131.24256523800,54.53181117910
09UUB,8677,-131.29322392000,55.42989777170
09UUP,8678,-130.95438870400,48.24168428640
09UUQ,8679,-130.98952389400,49.14091526620
09UUR,8680,-131.02645205100,50.03998495170
09UUS,8681,-131.06526949700,50.93835344490
09UUT,8682,-131.10615438600,51.83709850930
09UUU,8683,-131.14922839000,52.73568013450
09UUV,8684,-131.19462225100,53.63355866890
09UVA,8685,-129.69792062400,54.55058858640
09UVB,8686,-129.71370144400,55.44930877380
09UVP,8687,-129.60816812400,48.25668800520
09UVQ,8688,-129.61910939500,49.15639852520
09UVR,8689,-129.63060945900,50.05596533790
09UVS,8690,-129.64269839200,50.95484948430
09UVT,8691,-129.65543176800,51.85413071920
09UVU,8692,-129.66884758700,52.75327023160
09UVV,8693,-129.68298668700,53.65172966060
09UWA,8694,-128.15150354800,54.54962624800
09UWB,8695,-128.13231896600,55.44831394910
09UWP,8696,-128.26061586900,48.25591912900
09UWQ,8697,-128.24731444200,49.15560506680
09UWR,8698,-128.23333371200,50.05514639640
09UWS,8699,-128.21863712200,50.95400410810
09UWT,8700,-128.20315711500,51.85325785700
09UWU,8701,-128.18684750100,52.75236876740
09UWV,8702,-128.16965863900,53.65079841440
09UXA,8703,-126.60611480700,54.52890954350
09UXB,8704,-126.55204584400,55.42689828260
09UXP,8705,-126.91370063300,48.23936556890
09UXQ,8706,-126.87619818100,49.13852246520
09UXR,8707,-126.83678220200,50.03751535320
09UXS,8708,-126.79534992300,50.93580418880
09UXT,8709,-126.75171123900,51.83446643020
09UXU,8710,-126.70573633900,52.73296188240
09UXV,8711,-126.65728574000,53.63075069410
09UYP,8712,-125.56938612300,48.20708683940
09UYQ,8713,-125.50781427500,49.10521315860
09UYR,8714,-125.44310627100,50.00313778140
09UYS,8715,-125.37509435300,50.90031866310
09UYT,8716,-125.30346755100,51.79782900240
09UYU,8717,-125.22801407100,52.69512605310
09UYV,8718,-125.14850645000,53.59166720660
09VUC,8719,-131.34677896900,56.32727883350
09VUD,8720,-131.40353177000,57.22503048610
09VUE,8721,-131.46371503700,58.12261267580
09VUF,8722,-131.52758384000,59.01948551540
09VUG,8723,-131.59554443300,59.91672378920
09VUH,8724,-131.66792992300,60.81378684800
09VUJ,8725,-131.74510970300,61.71013402310
09VUK,8726,-131.82764806500,62.60683812560
09VUL,8727,-131.91603587500,63.50335719440
09VVC,8728,-129.73038562100,56.34735242010
